,Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath
Directory_LetterCount,-0.06340790641505988,0.046541392202201486,0.3919288417498473,-0.014488750738574903,-0.01585681612345879,0.20735569742688764,0.046541392202201486,0.14345060127912618,0.18149304157369756,0.023697732823494133,-0.025565390658843896,0.024867517557821545,0.1371688597256965,-0.015492568182684994,0.15104070018428595,-0.012882013554594143,0.15321492194073494,0.14488917651201483,0.06315485429267592,0.08039286753806661,0.009559211567305775,0.07972606525313398,0.07972606525313398,0.19000347405867815,0.07314511652371018,-0.034849607222486235,0.24907402275515686,-0.1165918333942883,-0.03959174159401555,-0.21559265339726832,0.04838772153460352,-0.18553212507532682,0.0043144179336047,-0.004441137190907446,0.44346392452035277,,-0.004206943967160747,-0.04823475884974657,0.11727140012945755,-0.004479724615695991,0.46267345030422075,0.035714954189337095,0.011100031578144725,-0.07342991874626273,0.05234326988300671,0.010855453863216616,1.0,-0.04579778100092647,-0.12476785150730595,-0.06464685366216073,-0.09199072903413223,0.04565113240861966,0.3159326144275884,0.367444873825899,-0.053657875205249624,0.00498128985578008,-0.17825098654348936,0.7558648344430293,-0.0761032916144317,0.16236140007724445,-0.17342619792404143,0.1019561533793917,-0.00613597547977463,0.014035890337396837,0.08679815346332297,0.06562128275440715,-0.040378910315181614,0.2964825696687051,0.047059783548119294,0.7479954895293458,-0.10898030400839911,-0.10203818353507878,-0.049280911863292386,-0.29110884610665994,-0.04071783774595739,-0.0057951461818122685,0.04659603965132186,0.039534560885809686,-0.03979489521075138
Filename_LetterCount,-0.07128562204608775,-0.13204064348361638,0.17606316084265472,0.008973494798050161,-0.03383744689147223,0.11980588991763964,-0.13204064348361638,0.06093094760113878,0.028279054031362934,-0.05426540742719098,0.014876690368635832,-0.054891383290670406,0.20380317640591375,-0.06602030439759159,-0.045077154759670036,-0.01336114261444933,-0.04409433933547454,0.09268629168379278,-0.05507012283254711,-0.015804843154586034,-0.0922725852857783,-0.008498636712411257,-0.008498636712411257,0.5677373055556942,0.22418779818788492,-0.08002370860339617,0.1600687202544502,-0.11691745538963395,-0.07649302916745332,-0.16096962301924087,-0.0006570445818249724,-0.1618890759149303,0.005194216534061814,-0.01248076045524531,-0.08142682664629912,,0.1343003186298984,-0.06777768670107093,-0.06162770349813922,-0.02744731031977256,-0.07095889563855175,0.21206152928227895,-0.07254545378550638,-0.06418167442818437,-0.01090110599917635,-0.07464774901331406,-0.04579778100092647,1.0,-0.09402708928072348,-0.07176684881954876,-0.02210869611658484,-0.01829730036324272,0.10817670743032251,0.08183527218679967,-0.04906166518331098,-0.042930124609098744,-0.04545382042846011,-0.08201078493728133,-0.07141125536383977,0.32790915749563504,-0.050810158696924665,-0.09501731477966531,-0.025845005769435114,-0.17336803571288453,-0.1098914680242734,-0.14519306581139718,-0.09998763176897266,-0.10203367212153912,-0.1318925777019937,-0.09659790128347973,-0.050792108028861215,-0.04962518464744751,-0.06018135439607441,-0.14302935274702072,0.025608774081700723,-0.12670465825686628,-0.13123465710120252,0.00759796601804275,-0.1015658468188857
Extension_LetterCount,0.9768173514611066,0.027019545894644587,0.07148077306556094,-0.08313492446261689,-0.0170961113710795,-0.11907453321500518,0.027019545894644587,0.8422168153232534,0.8704390041960818,0.9253586034119041,-0.03950851739425657,0.9273144740546377,-0.05482798301456269,0.9497331138127267,0.5240257949148707,-0.008052457142131904,0.5280942890222086,-0.0347191196151555,0.643714352955789,0.9601031268587421,-0.03810571090597926,0.9629791729307002,0.9629791729307002,-0.1214958783209081,-0.18626704247063836,0.9685138383026453,0.36507670923770436,0.47980962731458254,0.9671977352812616,-0.3192599005118489,0.9383033567774616,0.3496454836594652,-0.01252860496647868,-0.004907330407209352,0.0001652866149876088,,0.009900555915157856,0.9691470800875424,0.7858180195715528,-0.06357808924930919,-0.06581107637817549,-0.07119919265106349,0.8642409545288392,0.9057872456408781,0.9712339894678398,-0.028524066780033604,-0.12476785150730595,-0.09402708928072348,1.0,0.9777963824743456,0.9857007637181038,0.01227215159053194,-0.07047017583736404,-0.018033067325165474,0.1192391657201856,-0.02200346347466326,0.165903932208953,-0.11476093045487355,-0.028611012927668458,-0.0025688381183874703,0.16562824642002683,0.07266662489815748,-0.062371096621418376,0.02352304555415568,0.007232676240509164,0.09353282789928824,0.23651401440257877,0.11953111132896058,0.02728583035265439,-0.07653984523341593,0.16953449623959457,0.16790410999092736,0.15146411842874136,-0.4266353588180484,0.032038286807583104,0.05863624953449749,-0.059551968764665925,0.010159441233004794,0.22177027413373548
Query_LetterCount,0.9976357849745842,0.04065333049349261,-0.011120187865206464,-0.05360932011675119,0.006925228230086483,-0.12269674810060664,0.04065333049349261,0.7889492694044858,0.8384040338182877,0.9488417104353252,-0.030430621442984463,0.9503666383695325,-0.015923227357391056,0.9710827051550428,0.5291759153941359,-0.004959517164456757,0.5329835712310574,-0.0025421920119689844,0.6444615109708851,0.9535910575779694,-0.007584475435032622,0.9540798972484889,0.9540798972484889,-0.05686247264227356,-0.1162975412983525,0.9742800775475303,0.2849385233001672,0.4408724161712152,0.9744688649409814,-0.24349701091013717,0.9177415877228137,0.3233101989682156,-0.007899949111042684,-0.0040839537990976305,0.05257587219711705,,0.011939452611815287,0.9950471443649758,0.794385274246732,-0.04624657853643194,-0.031536535497875585,-0.062705833926868,0.8573441581600136,0.9166171784978049,0.9682075016063358,-0.0007269983490823267,-0.06464685366216073,-0.07176684881954876,0.9777963824743456,1.0,0.9695305865924047,0.03410317596496511,-0.11711140775973916,-0.07012627194564905,0.0891438254732365,-0.02403030395615186,0.09974287272922815,-0.08984325249908097,-0.02253665421408399,-0.06061933443191455,0.0959918045320015,0.07801414980029221,-0.050648661644617926,-0.009403975032022184,0.019840148336833358,0.07699983206131392,0.21523684658949613,0.06620247900414059,0.04085822967385473,-0.05202249257233036,0.0953051358608626,0.09093507127786324,0.09566194989530893,-0.36756928165088315,0.0035809057508121296,0.04489060329405857,-0.04640429124317236,0.0385216768446961,0.19932678815575663
LongestPathTokenLength,0.9722564244028402,0.018134488158832274,0.12576510626071788,-0.07540121259703733,-0.013293976802143455,-0.05259954593355416,0.018134488158832274,0.8660353691661746,0.897365225226884,0.9401224777956544,-0.031452461067174343,0.9417063603849458,-0.01554310242688977,0.9520612642214118,0.5769759303814651,-0.007776730594984543,0.5813522133928029,-0.002889836875357254,0.6775554190834133,0.979164273434688,-0.04017303060492678,0.9821803921225554,0.9821803921225554,-0.04928766276487829,-0.1747222876496255,0.9692695378057103,0.4201813895306122,0.48411325864540145,0.9669471639474799,-0.36773808201655217,0.9536406723207833,0.3423779359326874,-0.013514631375851797,-0.005152114817054377,0.008173801417418337,,0.02113933684483482,0.9641955693732968,0.833173472797007,-0.06870976677491969,-0.03321798096340119,-0.030757229797944385,0.8883901384783958,0.9171185283061026,0.9801904974747222,-0.02831911217578661,-0.09199072903413223,-0.02210869611658484,0.9857007637181038,0.9695305865924047,1.0,0.01851179102275489,-0.05322189915435646,0.005299738432185611,0.11819016189878455,-0.018101203673691987,0.17099721252406827,-0.10797928461731361,-0.02927497724589888,0.053567174180187686,0.17026528163475854,0.13750688472182718,-0.0692912961252366,0.0004896799166158508,0.02032655366399354,0.0898351993442535,0.23992156357277405,0.1359817282337482,0.01838911962433764,-0.06956794945448762,0.1771303421749048,0.1733791183975572,0.15887202713984566,-0.4566768001316715,0.02864413786293202,0.03041785287633923,-0.09305613168316924,-0.002836258154968925,0.2179821589258664
Domain_LongestWordLength,0.037234996333935656,-0.00662930980088376,-0.04719329199578613,0.7392823586970516,0.7792055818064691,-0.03745707456017278,-0.00662930980088376,0.023518148950014216,0.0438177465618325,0.03289501235239948,-0.15153190274974881,0.03974201833801794,-0.038356602387636225,0.03888664676749388,0.07127343171273981,0.013469421519148544,0.0704455581343706,-0.02176331103627936,0.08067518985421795,0.06443071282661356,0.5314664022637572,0.02210572932713303,0.02210572932713303,-0.05992764395437828,-0.04462728168507705,0.042267698298605175,-0.23741444842551698,0.014688368892583308,-0.0037103463916298997,0.33296761592422164,-0.11627322094593316,0.06060414111752783,0.005601066950754803,-0.01597468723132332,0.010060128969121566,,0.3704936549800635,0.03125312711800316,-0.006640841261804568,-0.29504763611053003,-0.03219288440100257,-0.12555181953087455,0.056720222432149914,0.037806674928944094,0.08102805050664644,0.6756033494296196,0.04565113240861966,-0.01829730036324272,0.01227215159053194,0.03410317596496511,0.01851179102275489,1.0,-0.023619975595937898,-0.07003089674615066,0.04961954074782848,-0.0896485965342099,0.01562056596175495,-0.013608246509249078,-0.003905175979425833,-0.055054093433531084,0.010905193475824979,-0.1569319470942943,-0.40200891942117145,-0.049425761004280484,0.01071778043870506,0.001581773790571802,-0.06499347530421058,0.013642631724015758,-0.006717506395011226,0.029187603516144387,0.009419492261959506,0.026838391255909463,0.020267826824690374,-0.21447159222818718,-0.2826262154971408,0.004790245401306667,0.005283338439532473,-0.05875806566268876,-0.07478878454110943
Path_LongestWordLength,-0.11481100182586461,-0.015927997522851987,0.2797147828408389,-0.08659043328403525,-0.07405263890332267,0.2231380173694089,-0.015927997522851987,0.22468805560474864,0.14280332435839874,-0.1323189609356762,-0.04151576157857325,-0.1303428897500891,-0.09490249383318743,-0.12726691458967976,-0.0470269933877428,-0.025349957253226453,-0.04491951853894983,-0.0484404265820211,-0.04976990454349075,1.9679209238236464e-05,-0.08949330669746237,0.006986775872042279,0.006986775872042279,-0.02072079646083788,-0.09764882804947089,-0.07197494217226631,0.3708155704012596,0.0437297989715607,-0.08613765717000901,-0.34658753327105846,0.008106355348604913,-0.07876279484234495,0.0054039740290158875,-0.013237321164292399,0.03555319585134534,,-0.0060987290073220325,-0.12934717272083085,-0.06263912484771525,-0.04980142094145173,0.0728814436315154,-0.05392960455615449,-0.051581075199992804,-0.1050110114890491,-0.0042640530488150434,-0.08183364017682147,0.3159326144275884,0.10817670743032251,-0.07047017583736404,-0.11711140775973916,-0.05322189915435646,-0.023619975595937898,1.0,0.791447638895796,0.19224286298117285,0.035972519044512666,0.11814964270719025,0.209273520987624,-0.06459226060504664,0.13160787127720652,0.11629483778932875,-0.059880548177838284,-0.01915837402332053,0.052798949398652865,0.0022334199745187924,0.09835346979846885,0.043561177147937696,0.22706701368066043,-0.015323445192632892,0.19382247181859721,0.12821786751011838,0.11929530740257226,0.1304380971299551,-0.2761596661704032,0.053416318254121305,0.04682568121467032,0.02830469609415451,0.0009005409437506643,0.061488424151275436
sub-Directory_LongestWordLength,-0.06595687762017012,-0.052844686987646536,0.43406756061147234,-0.13546000412594278,-0.13331959808472701,0.11209920475398708,-0.052844686987646536,0.30059064725011214,0.20709740170702753,-0.09885103428982608,-0.07037726427466977,-0.09549668934672942,-0.06207314522672915,-0.08914859508909591,-0.03599981662173829,-0.035563285459111686,-0.03285421883171541,-0.029300872003700427,-0.025465760396143178,0.06150916198352913,-0.16059175546823173,0.07427534159607534,0.07427534159607534,-0.008482753773509362,-0.10866558428460284,-0.011736022693536807,0.5388196328905519,0.14469602269597578,-0.02654224159273039,-0.510874269660143,0.08028355409429334,0.005096571777691788,-0.01376254540879213,-0.011494525470903683,0.059199695313677594,,0.02144099917870648,-0.08594220840742915,-0.010213320365426578,-0.061641044692543875,0.0977811625554764,-0.008348587629358013,-0.01084898094503849,-0.04933462405382116,0.04843796216465124,-0.15282616542034078,0.367444873825899,0.08183527218679967,-0.018033067325165474,-0.07012627194564905,0.005299738432185611,-0.07003089674615066,0.791447638895796,1.0,0.25472836889709327,0.05018162993261056,0.20846145912192204,0.25193391288764616,-0.08273939731860432,0.22931677931565067,0.20728970904212746,-0.005914147918882057,-0.012980700519018888,0.042908521651181315,0.0183444762525915,0.0955858139096911,0.15616760050817735,0.3332832827210986,-0.052045493097107834,0.23523001283192777,0.219540458219912,0.2070540056211991,0.22163462277166682,-0.3457603440111943,0.09009775624318868,0.026670338972883307,-0.009756413813438258,0.03811918565828594,0.17404396519923665
Arguments_LongestWordLength,0.09571926619354713,0.11547686239451828,0.3208578478025937,0.015158116362533013,0.0810058091169878,-0.25705361937241444,0.11547686239451828,0.2796728102078512,0.19892264143131697,-0.019507991692374747,-0.025909528819660892,-0.018240580147480787,-0.0835493153714475,0.004906575695369977,0.009807282230572855,-0.01578188352303509,0.01136580434174797,-0.05098434980244708,0.08077565048033866,0.1255393793622258,0.08301458549606046,0.11862785354796627,0.11862785354796627,-0.17193530597834727,-0.31931616895113984,0.21086032521855905,0.2895793997849841,0.7005249176843023,0.17307167958791805,-0.2406336609607881,0.05404294436929756,0.6501977258849347,-0.021363899190478666,-0.010407000476548594,0.14310345355791057,,-0.1104092879273653,0.03513016447293784,0.037641625191835865,-0.012755359578267695,-0.10741494359895207,-0.1544860264289039,0.1032669642912144,0.11136102767785283,0.10808117389181693,0.07793619140901814,-0.053657875205249624,-0.04906166518331098,0.1192391657201856,0.0891438254732365,0.11819016189878455,0.04961954074782848,0.19224286298117285,0.25472836889709327,1.0,0.0336976723609414,0.6940887803794117,-0.226240364838539,0.052288583222087494,-0.010455839972102466,0.6863268476054198,-0.03490928755390233,0.0009791246320062716,-0.03801832973887391,-0.01401082352563835,0.14961810147623478,0.5377542261212818,0.5684361038598896,0.11595085082452342,-0.10860209149332722,0.5937148006523415,0.5641944870676391,0.6702361567434563,-0.1802440486498432,-0.1807816338051104,0.010324537840688772,-0.028446138045925176,0.13233129056013632,0.5930443772309261
URL_sensitiveWord,-0.021697889095241008,-0.030671445865372456,0.03653942230037604,-0.05606128974036766,-0.0580094434780882,-0.04045579878903778,-0.030671445865372456,-0.028639301749876063,-0.034452558744252786,-0.025349487391241377,0.029929830001705005,-0.02698203871705426,0.028635475417288662,-0.026683320268514384,-0.014061300761447076,-0.0032890969912907557,-0.013838059580794853,0.03488065221735214,-0.019429884596988554,-0.02424982460710669,-0.058768159462900135,-0.019320999160418663,-0.019320999160418663,-0.014820658738583467,0.01565817796049093,-0.006555719490858103,0.03174645254921307,0.062301848565857465,0.006958460717896544,-0.039130259279048084,-0.004003160653349023,0.05394208159501178,0.0003806018459882463,-0.0037046914142703264,0.00565392896819134,,0.003900743490170571,-0.02473089005292793,-0.0012133002014210687,0.02294389943336595,0.04600864589041135,0.021343514123290743,-0.02089383733639162,-0.0041329634324961725,-0.03312092004364543,-0.0668022275612183,0.00498128985578008,-0.042930124609098744,-0.02200346347466326,-0.02403030395615186,-0.018101203673691987,-0.0896485965342099,0.035972519044512666,0.05018162993261056,0.0336976723609414,1.0,0.11724544880355889,0.022122348430775922,-0.017894380414102955,-0.0588573160151771,0.1222890064743614,0.0503473281609257,0.036094762835417,0.023282247435915913,0.02409543299623259,0.017431926449380446,0.048060687745771775,0.10848220803576014,-0.03307696273431347,0.01849290609913382,0.11005430470420771,0.10008532050949347,0.11572984653703426,0.042242039330956535,0.09762320285357752,0.016358047893989393,0.02295256177687091,0.04818786618794129,0.050601803859521184
URLQueries_variable,0.1218997152173076,0.09725662983693578,0.39837334066524227,-0.018856848837312784,0.053752503574018694,-0.2666038172714286,0.09725662983693578,0.28603549790949895,0.20348940208532953,-0.013180587404307961,-0.014380545600718329,-0.012419322001427417,-0.08034529533105482,0.01519682398524277,-0.012543329227394583,-0.015707286934700616,-0.011132838693227747,-0.04728021936577327,0.06209273826911814,0.1571993892280381,0.04516215797115786,0.15338702865447779,0.15338702865447779,-0.1897348710393953,-0.3573926447781804,0.25678639222275557,0.3413319140086655,0.784092697543215,0.23079847872825052,-0.28987882856302,0.09989025673741822,0.7135285953457939,-0.023364589082301174,0.0019117483878259298,0.12151464263811612,,-0.08279125921271815,0.05320425057187335,0.07617913710038571,-0.00207831328923833,-0.15401731642401503,-0.114015998034713,0.14838248038917168,0.21587189026337622,0.12583915295039558,0.035820018332897476,-0.17825098654348936,-0.04545382042846011,0.165903932208953,0.09974287272922815,0.17099721252406827,0.01562056596175495,0.11814964270719025,0.20846145912192204,0.6940887803794117,0.11724544880355889,1.0,-0.31590919772449233,0.03960130049497672,-0.060116934680320366,0.9927659403580736,0.02775489013458425,0.005291317235068472,-0.04675949334002364,0.007474836278334014,0.19141426040434675,0.6305050308400022,0.77860162623704,0.09777901194341453,-0.2425431736166047,0.8968875685675207,0.8649706126850442,0.9459004115477122,-0.2018173960731828,-0.14262195589187415,0.041293265857412415,-0.03170004007724512,0.15828296985688567,0.646594332604071
spcharUrl,-0.09228473699884619,-0.00752443233695991,0.3283652870328781,-0.06457824031182936,-0.07274975376182342,0.12524003628520125,-0.00752443233695991,0.04941394577849159,0.09996568544262655,0.014606383626322687,-0.021430772488403232,0.015444207444291003,0.02428315183729138,-0.016378382700905157,0.1376644370744229,-0.01735097460351467,0.140178112420433,0.021831254831916638,0.06760354966399071,0.029712226217510483,-0.05688610360206763,0.03415631349929214,0.03415631349929214,0.01875138700705241,0.00664044273772739,-0.08873942778920504,0.24266172950362608,-0.25132650173104154,-0.08947659063644924,-0.22878625681940856,0.030468287000571213,-0.3422737248218082,0.00183385599457709,-0.000494398865848415,0.1385572387361762,,0.03065429234032948,-0.0673762527081824,0.11294966064229547,0.030657340388881557,0.4333333469244766,0.12092402405390976,-0.0009556642569809221,-0.10252326919493644,-0.00021453907898992558,-0.06446135170627396,0.7558648344430293,-0.08201078493728133,-0.11476093045487355,-0.08984325249908097,-0.10797928461731361,-0.013608246509249078,0.209273520987624,0.25193391288764616,-0.226240364838539,0.022122348430775922,-0.31590919772449233,1.0,-0.09575411112195685,0.06976893987869781,-0.30726453691018535,0.18935148814695787,0.05301014661521658,0.1583182697363294,0.14722211378573435,0.03977558912451434,-0.17503588016100624,0.15595973387449147,-0.007067396335429611,0.8655159284103756,-0.2947341593468389,-0.29015335840202977,-0.2314660044513334,-0.24528241520863484,0.05546142921889337,0.026404659312863912,0.06846428203430463,-0.1076060460845371,-0.1813728627429977
delimeter_Domain,-0.02469537856169501,0.1183722527172838,-0.114091703270217,0.3791419380490804,0.44262245011903445,0.08112017878632607,0.1183722527172838,-0.04847490416796504,-0.04223727349665494,-0.020151665020796822,0.015729913824241604,-0.020929815870397096,-0.03385377956931883,-0.040419046229124324,0.023269895274712737,0.03146665184054048,0.020432517735833922,-0.024657966665142854,-0.038079204652279715,-0.012254027722659353,0.43075339198124496,-0.046768833202947765,-0.046768833202947765,-0.06498734617044691,-0.03737106013507442,-0.02339087022037691,-0.2213031386886331,0.0012920934174477617,-0.03924263098180601,0.2832185482361634,-0.09856955519655713,0.08145016080737862,-0.0034048057455606465,0.009255387623143584,0.03350806477449425,,-0.4421687779313609,-0.033967002765326604,-0.02581870277131052,0.026241251102007382,-0.040311759543183875,-0.06901674086872159,-0.02402538350533111,-0.038179276990781955,-0.011561274874510192,0.39574596919707333,-0.0761032916144317,-0.07141125536383977,-0.028611012927668458,-0.02253665421408399,-0.02927497724589888,-0.003905175979425833,-0.06459226060504664,-0.08273939731860432,0.052288583222087494,-0.017894380414102955,0.03960130049497672,-0.09575411112195685,1.0,-0.10255757213892563,0.03607315227251198,-0.03037741256058981,-0.05096850490912137,-0.05549081700843366,-0.011037533754073117,-0.04916015780576572,-0.03321133690032393,-0.0011892277592183622,0.1135491110084492,-0.08366615271005298,0.01120166069614722,0.024372619990723755,0.020590930598307872,-0.0037555365452563395,-0.17643401954975993,-0.04044760344989421,-0.026433813150052,-0.04127520289818934,-0.02796836621710238
delimeter_path,-0.05847430819735129,-0.25024101976782,0.7382778500650125,-0.03533273669557426,-0.1024514248918617,-0.05359661913475827,-0.25024101976782,0.2971831574050282,0.19546241635498598,-0.0807507592872859,-0.030603957798353735,-0.07934466191305249,0.062123986753700226,-0.06868669817851851,-0.061947168212300945,-0.021979951188943823,-0.0602533832273621,0.0702153572446819,-0.03051145203603777,0.0760443184662505,-0.2060202151316973,0.09232433473645493,0.09232433473645493,0.3702671872992708,0.012156229846987807,-0.050766807322335884,0.43142589930414027,-0.08352852967607266,-0.05490190446633684,-0.41533905157609724,0.15679325405865405,-0.16038968853870855,-0.013555863678287433,-0.009917936453022656,-0.005535737681498163,,0.20705756130884592,-0.06444527706994545,-0.023041128115639582,-0.08107054886647613,0.14494661773915568,0.14045291689846223,-0.08546740757784527,-0.07815440647531459,0.060734350654073566,-0.17143884042550853,0.16236140007724445,0.32790915749563504,-0.0025688381183874703,-0.06061933443191455,0.053567174180187686,-0.055054093433531084,0.13160787127720652,0.22931677931565067,-0.010455839972102466,-0.0588573160151771,-0.060116934680320366,0.06976893987869781,-0.10255757213892563,1.0,-0.06275251750102148,-0.06320814359472031,-0.0482906021704962,-0.1077191145719833,-0.2901162889812886,-0.33533869129530874,-0.12210940023635632,-0.016697194680495835,-0.25025075244030587,0.02988327471202622,-0.07634905410262949,-0.031452619632624135,-0.023582465947938554,-0.44567104138575847,0.16767119771396388,-0.2936384867291138,-0.33700063724286083,-0.27975459668224634,-0.12011087442317989
delimeter_Count,0.11751132840614084,0.08859763019581215,0.407226800607728,-0.022996085531004035,0.04634889845518967,-0.26998661552795455,0.08859763019581215,0.28617870337267753,0.20375255652753277,-0.015971431318641524,-0.016376937551653238,-0.015121980182539947,-0.08200724101447907,0.012820283706317234,-0.014877282401207927,-0.015984497565992836,-0.013455222062537745,-0.04845954980786212,0.05990121694421573,0.15660666849799498,0.037041295550686436,0.15344204205082265,0.15344204205082265,-0.19196782251122035,-0.35955774961888126,0.2574613946703733,0.34731722650353003,0.7917512858852869,0.2337541525108998,-0.29679490662803126,0.10251731709832922,0.7193087842034123,-0.023658865799301723,0.0014649444712108385,0.12015542790042646,,-0.07753838082478946,0.04966656045025346,0.07150057959482811,-0.005216482140695394,-0.15107348091202008,-0.1156016907715146,0.14381045122147335,0.21018656587735188,0.125147875861744,0.028851252806259945,-0.17342619792404143,-0.050810158696924665,0.16562824642002683,0.0959918045320015,0.17026528163475854,0.010905193475824979,0.11629483778932875,0.20728970904212746,0.6863268476054198,0.1222890064743614,0.9927659403580736,-0.30726453691018535,0.03607315227251198,-0.06275251750102148,1.0,0.02176635891800574,0.0031382763947076257,-0.0445952734341247,0.005689612515047387,0.1901463501165962,0.6373548461263377,0.7872824362329953,0.0889939532768795,-0.23197064037361226,0.9046093506664722,0.8725859280346198,0.9558530036998709,-0.20666314720339035,-0.13541434368081354,0.04757362170020371,-0.029665407091810057,0.15833750259286147,0.6553972996347711
NumberRate_URL,0.10476687006953152,0.07316249039397636,0.09479329418400168,-0.14977945669699652,-0.11960084816232433,0.29879967654837997,0.07316249039397636,0.030933579487929675,0.13918450974579885,0.23799316427348782,0.09130194250459232,0.23357108242685304,0.15737630680836942,0.1527746388001728,0.5039466121556896,0.04232581976531315,0.5031108623446638,0.1736008850544201,0.3212591979036987,0.17458909424556157,-0.04251877054200342,0.17767238686781273,0.17767238686781273,0.05813382372046365,-0.09894416609086021,0.12448341127330143,0.2976985690759787,0.12896796023477214,0.12277969204460706,-0.2787124010440578,0.1734426059954552,0.062393789537320256,-0.01297731722875882,0.0349828718259514,0.1105304790268132,,-0.02753927899865477,0.10804201494268152,0.585269591519245,0.22093870192249268,0.4335477681989771,0.3972800879922426,0.3694442979185438,0.22873277684335422,0.07030571668323637,-0.11172979449977842,0.1019561533793917,-0.09501731477966531,0.07266662489815748,0.07801414980029221,0.13750688472182718,-0.1569319470942943,-0.059880548177838284,-0.005914147918882057,-0.03490928755390233,0.0503473281609257,0.02775489013458425,0.18935148814695787,-0.03037741256058981,-0.06320814359472031,0.02176635891800574,1.0,0.24101171443052644,0.12258224394754708,0.3876342482845141,0.19429516035716227,0.20722292638250708,0.15528734383441253,0.07377731330281209,0.15032092749859013,0.04681070657569379,0.040095504670152875,0.030044003733704108,0.097978237820839,0.006388672764572943,-0.053737158647187186,-0.11709355415276404,-0.023601287698831973,0.13625113337749592
NumberRate_Domain,-0.05502420997131727,-0.01422777240285948,-0.01409413261885343,-0.14899253847770133,-0.1831028927666094,-0.03270731466296553,-0.01422777240285948,-0.10120502293167982,-0.10560168282981229,-0.04629804016899905,0.265014912246437,-0.058484412786242425,0.023420788350880493,-0.05625989724929557,-0.07045894671082174,0.06379830055944409,-0.07695360230438152,-0.00597812961359338,-0.07427139619623967,-0.07697139582504064,-0.08947829713647323,-0.06988034754768765,-0.06988034754768765,0.06477986266312825,-0.03211433938927571,-0.06322572807872666,0.012113160706126098,-0.01504116108415452,-0.049172862853291366,-0.03867395474543769,-0.03384077756566374,0.0071522892575373795,-0.006204330639642058,0.013653572843132374,0.02376619169174187,,0.14103740634700668,-0.050846338619832426,0.021639927264034863,0.8305533921099099,0.03183661097854267,0.052383159399155735,-0.07747764712848895,-0.05891845057310042,-0.09541254677733793,-0.3063249240299027,-0.00613597547977463,-0.025845005769435114,-0.062371096621418376,-0.050648661644617926,-0.0692912961252366,-0.40200891942117145,-0.01915837402332053,-0.012980700519018888,0.0009791246320062716,0.036094762835417,0.005291317235068472,0.05301014661521658,-0.05096850490912137,-0.0482906021704962,0.0031382763947076257,0.24101171443052644,1.0,-0.010192544731500242,-0.05497421737063246,-0.0332984182097916,0.1120703326766682,0.0072625050338374075,-0.014068283874061196,-0.004556274629780107,-0.012017950822460722,-0.035795582446818554,0.00010209518644765596,0.20039069718798935,-0.003943728200191972,-0.059081467910568335,-0.02980697925556029,0.015708423214137762,0.12217662084112102
